scenario_id,season,probability,hour,lmp,p_charge_MW,p_discharge_MW,soc_MWh,u_charge,u_discharge,revenue_$,deg_cost_$,net_$
1,winter,0.102700,0,19.397400,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
1,winter,0.102700,1,18.502100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,2,18.235200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,3,18.222000,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,4,18.692300,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
1,winter,0.102700,5,19.632900,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,6,23.973400,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,7,26.838700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,8,22.941800,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
1,winter,0.102700,9,21.465400,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
1,winter,0.102700,10,22.406200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,11,21.376400,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,12,20.307000,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
1,winter,0.102700,13,19.828900,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
1,winter,0.102700,14,19.254800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,15,19.434900,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,16,22.062400,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,17,26.760300,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
1,winter,0.102700,18,25.860100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,19,23.509300,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,20,22.855200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
1,winter,0.102700,21,21.644900,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
1,winter,0.102700,22,19.888400,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
1,winter,0.102700,23,18.701800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,0,25.168800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,1,24.646300,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
2,winter,0.066400,2,23.886900,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
2,winter,0.066400,3,24.097700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,4,25.611600,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,5,25.887700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,6,34.005600,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
2,winter,0.066400,7,38.311400,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,8,35.524300,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,9,33.170700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,10,34.179600,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
2,winter,0.066400,11,34.464300,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
2,winter,0.066400,12,31.802600,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,13,30.615400,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,14,29.371000,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
2,winter,0.066400,15,28.926200,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
2,winter,0.066400,16,31.448000,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,17,43.315900,0.000000,0.372000,0.100000,0,1,16.113515,10.354000,5.759515
2,winter,0.066400,18,38.392400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,19,35.266700,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
2,winter,0.066400,20,34.626400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,21,31.221100,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,22,28.998400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
2,winter,0.066400,23,26.146100,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
3,winter,0.028800,0,38.508500,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,1,38.273500,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,2,36.957100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,3,37.742600,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
3,winter,0.028800,4,37.609400,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
3,winter,0.028800,5,42.074200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,6,49.913900,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,7,57.844800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,8,54.702200,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
3,winter,0.028800,9,57.131800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,10,60.406100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,11,55.620000,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,12,54.184700,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
3,winter,0.028800,13,48.281300,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,14,46.297200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,15,49.174800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,16,56.750700,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
3,winter,0.028800,17,67.031400,0.000000,0.372000,0.100000,0,1,24.935681,10.354000,14.581681
3,winter,0.028800,18,61.024000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,19,58.027300,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,20,53.866200,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,21,56.122600,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
3,winter,0.028800,22,50.592200,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
3,winter,0.028800,23,45.177000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,0,43.501100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,1,41.202500,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
4,winter,0.019200,2,39.174600,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,3,39.415700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,4,41.792800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,5,42.941000,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
4,winter,0.019200,6,57.577600,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
4,winter,0.019200,7,70.933600,0.000000,0.372000,0.100000,0,1,26.387299,10.354000,16.033299
4,winter,0.019200,8,48.747000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,9,39.471700,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,10,37.584800,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
4,winter,0.019200,11,35.924700,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,12,33.977000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,13,32.321500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,14,31.396500,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
4,winter,0.019200,15,31.399200,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,16,33.650300,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,17,47.259300,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,18,43.091500,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
4,winter,0.019200,19,40.235800,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
4,winter,0.019200,20,38.353100,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,21,38.595500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,22,34.036200,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
4,winter,0.019200,23,31.918300,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
5,winter,0.012300,0,64.583100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,1,64.760200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,2,60.004500,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,3,56.786800,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
5,winter,0.012300,4,61.944300,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,5,61.018800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,6,87.560000,0.000000,0.372000,0.100000,0,1,32.572320,10.354000,22.218320
5,winter,0.012300,7,85.073100,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
5,winter,0.012300,8,70.732900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
5,winter,0.012300,9,59.261200,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,10,56.277500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,11,52.127700,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,12,49.401400,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
5,winter,0.012300,13,49.672600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,14,45.671600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,15,46.509000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,16,50.536500,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
5,winter,0.012300,17,58.949900,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,18,54.514900,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,19,50.322700,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,20,49.599900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
5,winter,0.012300,21,46.502900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
5,winter,0.012300,22,43.808200,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
5,winter,0.012300,23,41.725400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,0,58.559800,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
6,winter,0.010300,1,56.131400,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
6,winter,0.010300,2,56.651000,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,3,58.455100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,4,58.897500,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,5,64.632400,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
6,winter,0.010300,6,84.039800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,7,95.343800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,8,76.688700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,9,64.615600,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
6,winter,0.010300,10,80.622300,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
6,winter,0.010300,11,71.838500,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,12,75.352600,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,13,71.151900,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
6,winter,0.010300,14,60.983200,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
6,winter,0.010300,15,64.845100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,16,86.265200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,17,115.301600,0.000000,0.372000,0.100000,0,1,42.892195,10.354000,32.538195
6,winter,0.010300,18,93.903700,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
6,winter,0.010300,19,87.407800,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,20,91.091000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,21,87.644000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
6,winter,0.010300,22,87.289600,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
6,winter,0.010300,23,79.967300,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
7,winter,0.003400,0,111.651800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,1,124.298800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,2,95.368900,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
7,winter,0.003400,3,101.322700,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
7,winter,0.003400,4,111.212500,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,5,102.321900,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,6,110.953600,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,7,125.014500,0.000000,0.372000,0.100000,0,1,46.505394,10.354000,36.151394
7,winter,0.003400,8,111.534600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,9,81.273400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,10,77.373000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,11,74.961900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
7,winter,0.003400,12,60.750600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,13,60.372000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,14,51.531300,0.500000,0.000000,0.565000,1,0,-25.765650,13.916667,-39.682317
7,winter,0.003400,15,65.537000,0.000000,0.000000,0.565000,1,0,0.000000,0.000000,0.000000
7,winter,0.003400,16,85.427000,0.000000,0.000000,0.565000,1,0,0.000000,0.000000,0.000000
7,winter,0.003400,17,110.235200,0.000000,0.000000,0.565000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,18,123.453500,0.000000,0.000000,0.565000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,19,124.486700,0.000000,0.000000,0.565000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,20,114.190900,0.000000,0.000000,0.565000,1,0,0.000000,0.000000,0.000000
7,winter,0.003400,21,124.997400,0.000000,0.432450,0.100000,0,1,54.055126,12.036525,42.018601
7,winter,0.003400,22,104.563500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
7,winter,0.003400,23,105.930000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,0,152.909400,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
8,winter,0.001400,1,152.909400,0.000000,0.372000,0.100000,0,1,56.882297,10.354000,46.528297
8,winter,0.001400,2,151.068800,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,3,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,4,151.545800,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
8,winter,0.001400,5,143.087700,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
8,winter,0.001400,6,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,7,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,8,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,9,136.641900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
8,winter,0.001400,10,118.636400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,11,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,12,137.879400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,13,146.846900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
8,winter,0.001400,14,151.166800,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,15,149.029200,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,16,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,17,151.926100,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
8,winter,0.001400,18,135.867700,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
8,winter,0.001400,19,144.128300,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,20,145.221600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,21,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
8,winter,0.001400,22,151.815900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
8,winter,0.001400,23,109.061400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,0,134.686700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,1,125.030500,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,2,107.825900,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
9,winter,0.001400,3,111.121000,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,4,101.378100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,5,100.343700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,6,131.834500,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
9,winter,0.001400,7,133.659900,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
9,winter,0.001400,8,142.676900,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,9,142.507500,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,10,152.909400,0.000000,0.372000,0.100000,0,1,56.882297,10.354000,46.528297
9,winter,0.001400,11,138.461700,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
9,winter,0.001400,12,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,13,127.116400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,14,128.785200,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,15,118.988900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
9,winter,0.001400,16,122.340600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,17,103.242500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,18,89.398200,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,19,89.314700,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
9,winter,0.001400,20,83.973800,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
9,winter,0.001400,21,76.966000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,22,59.239400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
9,winter,0.001400,23,49.661400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
10,winter,0.000700,0,36.529700,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
10,winter,0.000700,1,35.733100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
10,winter,0.000700,2,33.971900,0.430108,0.000000,0.900000,1,0,-14.611570,11.971326,-26.582896
10,winter,0.000700,3,35.774800,0.000000,0.000000,0.900000,0,1,0.000000,0.000000,0.000000
10,winter,0.000700,4,45.020000,0.000000,0.000000,0.900000,1,0,0.000000,0.000000,0.000000
10,winter,0.000700,5,52.909100,0.000000,0.000000,0.900000,0,1,0.000000,0.000000,0.000000
10,winter,0.000700,6,66.496600,0.000000,0.000000,0.900000,0,1,0.000000,0.000000,0.000000
10,winter,0.000700,7,152.909400,0.000000,0.500000,0.362366,0,1,76.454700,13.916667,62.538033
10,winter,0.000700,8,89.300600,0.000000,0.000000,0.362366,1,0,0.000000,0.000000,0.000000
10,winter,0.000700,9,152.909400,0.000000,0.000000,0.362366,1,0,0.000000,0.000000,0.000000
10,winter,0.000700,10,152.909400,0.000000,0.244000,0.100000,0,1,37.309894,6.791333,30.518560
10,winter,0.000700,11,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
10,winter,0.000700,12,152.909400,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
10,winter,0.000700,13,152.909400,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
10,winter,0.000700,14,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
10,winter,0.000700,15,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
10,winter,0.000700,16,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
10,winter,0.000700,17,152.909400,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
10,winter,0.000700,18,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
10,winter,0.000700,19,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
10,winter,0.000700,20,152.909400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
10,winter,0.000700,21,152.909400,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
10,winter,0.000700,22,152.909400,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
