scenario_id,season,probability,hour,lmp,p_charge_MW,p_discharge_MW,soc_MWh,u_charge,u_discharge,revenue_$,deg_cost_$,net_$
30,summer,0.005500,19,112.699300,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
30,summer,0.005500,20,98.968900,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
30,summer,0.005500,21,92.963200,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
30,summer,0.005500,22,74.952900,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
30,summer,0.005500,23,64.638500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,0,16.780200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,1,15.545900,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
31,fall,0.065800,2,13.820700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,3,13.589100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,4,14.184300,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,5,15.167700,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
31,fall,0.065800,6,18.790700,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
31,fall,0.065800,7,18.896300,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,8,17.222000,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,9,18.902900,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,10,20.993500,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
31,fall,0.065800,11,20.037300,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,12,21.569600,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,13,21.375100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,14,20.708700,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
31,fall,0.065800,15,21.367100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,16,23.839100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,17,30.096500,0.000000,0.372000,0.100000,0,1,11.195898,10.354000,0.841898
31,fall,0.065800,18,27.262200,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
31,fall,0.065800,19,25.783700,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
31,fall,0.065800,20,21.511700,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,21,18.558100,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,22,16.945000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
31,fall,0.065800,23,15.328300,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
32,fall,0.054100,0,23.497700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,1,24.816000,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,2,21.350900,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,3,21.170900,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
32,fall,0.054100,4,21.777100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,5,24.906200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,6,31.813000,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,7,36.450200,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
32,fall,0.054100,8,31.994100,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
32,fall,0.054100,9,29.356900,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,10,30.073200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,11,34.892300,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
32,fall,0.054100,12,32.374000,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
32,fall,0.054100,13,31.060400,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,14,29.766300,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,15,29.460100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,16,31.320700,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
32,fall,0.054100,17,37.563800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,18,37.839700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,19,38.119900,0.000000,0.372000,0.100000,0,1,14.180603,10.354000,3.826603
32,fall,0.054100,20,32.332300,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
32,fall,0.054100,21,28.981600,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
32,fall,0.054100,22,27.868600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
32,fall,0.054100,23,25.587100,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,0,36.889300,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
33,fall,0.032900,1,35.622700,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
33,fall,0.032900,2,33.963000,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,3,33.452700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,4,35.563500,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,5,39.761200,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
33,fall,0.032900,6,57.055800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,7,62.370500,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,8,58.122600,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,9,55.806900,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
33,fall,0.032900,10,55.384900,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
33,fall,0.032900,11,52.722600,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,12,56.493200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,13,55.018600,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
33,fall,0.032900,14,55.193900,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
33,fall,0.032900,15,57.078100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,16,60.640300,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,17,72.803300,0.000000,0.372000,0.100000,0,1,27.082828,10.354000,16.728828
33,fall,0.032900,18,71.368200,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
33,fall,0.032900,19,70.513800,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,20,56.869000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,21,52.231000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
33,fall,0.032900,22,46.803700,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
33,fall,0.032900,23,41.620000,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
34,fall,0.024000,0,39.592700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,1,38.578500,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,2,37.604200,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
34,fall,0.024000,3,36.479100,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
34,fall,0.024000,4,36.320200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,5,39.046400,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,6,49.431600,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,7,57.355000,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
34,fall,0.024000,8,46.563400,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,9,40.386700,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,10,41.057100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,11,40.912500,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
34,fall,0.024000,12,41.779900,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,13,39.043900,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,14,37.674800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,15,36.867800,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
34,fall,0.024000,16,43.111500,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
34,fall,0.024000,17,53.028000,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,18,56.432100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,19,61.111500,0.000000,0.372000,0.100000,0,1,22.733478,10.354000,12.379478
34,fall,0.024000,20,50.957000,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
34,fall,0.024000,21,47.206400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,22,40.446500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
34,fall,0.024000,23,39.955600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,0,61.724400,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
35,fall,0.018500,1,63.025500,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,2,50.771800,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,3,49.751300,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,4,56.638000,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
35,fall,0.018500,5,56.881000,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
35,fall,0.018500,6,64.601000,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,7,74.089400,0.000000,0.372000,0.100000,0,1,27.561257,10.354000,17.207257
35,fall,0.018500,8,59.253500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,9,56.425600,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
35,fall,0.018500,10,60.719000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,11,55.590600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,12,57.471800,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,13,52.365300,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
35,fall,0.018500,14,48.515400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,15,57.987300,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,16,57.794300,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,17,70.313900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
35,fall,0.018500,18,64.238700,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
35,fall,0.018500,19,63.090500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,20,57.943000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,21,53.454600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
35,fall,0.018500,22,52.146700,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
35,fall,0.018500,23,44.321200,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,0,23.044100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,1,21.558600,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,2,19.764400,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
36,fall,0.015100,3,18.947100,0.147994,0.000000,0.637634,1,0,-2.804057,4.119166,-6.923223
36,fall,0.015100,4,20.247100,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,5,23.276900,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,6,30.520600,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
36,fall,0.015100,7,29.992400,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
36,fall,0.015100,8,28.019800,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,9,30.201200,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,10,29.186500,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,11,38.369400,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
36,fall,0.015100,12,41.999700,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,13,47.163700,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,14,47.518900,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,15,52.314000,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
36,fall,0.015100,16,73.742900,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,17,96.222600,0.000000,0.500000,0.100000,0,1,48.111300,13.916667,34.194633
36,fall,0.015100,18,81.381100,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,19,45.627200,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
36,fall,0.015100,20,41.055600,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
36,fall,0.015100,21,35.341800,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,22,33.659700,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
36,fall,0.015100,23,27.044300,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,0,45.279800,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
37,fall,0.013000,1,43.312100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,2,39.811300,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,3,38.394000,0.147994,0.000000,0.637634,1,0,-5.682081,4.119166,-9.801247
37,fall,0.013000,4,40.030400,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
37,fall,0.013000,5,44.556300,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,6,54.161100,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,7,57.076500,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,8,52.870200,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
37,fall,0.013000,9,58.115800,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
37,fall,0.013000,10,59.658700,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,11,69.399800,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,12,75.178900,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
37,fall,0.013000,13,85.279900,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
37,fall,0.013000,14,77.553700,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,15,85.111600,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,16,91.266000,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,17,112.999900,0.000000,0.500000,0.100000,0,1,56.499950,13.916667,42.583283
37,fall,0.013000,18,81.552600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,19,78.418800,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,20,72.199100,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
37,fall,0.013000,21,60.352700,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
37,fall,0.013000,22,55.050800,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
37,fall,0.013000,23,48.094500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,0,62.478600,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,1,63.876300,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
38,fall,0.012300,2,56.870600,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
38,fall,0.012300,3,55.470400,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,4,54.507300,0.147994,0.000000,0.637634,1,0,-8.066753,4.119166,-12.185919
38,fall,0.012300,5,65.743600,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,6,77.076600,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
38,fall,0.012300,7,69.490800,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,8,64.470900,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,9,74.161100,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,10,77.189500,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
38,fall,0.012300,11,84.921900,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,12,92.153000,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,13,95.808300,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,14,104.754700,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
38,fall,0.012300,15,113.943800,0.000000,0.000000,0.637634,1,0,0.000000,0.000000,0.000000
38,fall,0.012300,16,118.558900,0.000000,0.000000,0.637634,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,17,131.849800,0.000000,0.500000,0.100000,0,1,65.924900,13.916667,52.008233
38,fall,0.012300,18,114.061900,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,19,103.510400,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
38,fall,0.012300,20,96.461400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,21,83.393500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,22,75.771900,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
38,fall,0.012300,23,75.067800,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
39,fall,0.011600,0,45.054100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,1,46.926400,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,2,47.113000,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,3,46.253700,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
39,fall,0.011600,4,52.128400,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
39,fall,0.011600,5,52.818100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,6,89.882900,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,7,106.601100,0.000000,0.372000,0.100000,0,1,39.655609,10.354000,29.301609
39,fall,0.011600,8,70.543900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
39,fall,0.011600,9,70.288500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,10,66.063900,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,11,61.590500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,12,64.632100,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
39,fall,0.011600,13,63.789600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,14,62.138800,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,15,59.890700,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,16,69.337900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
39,fall,0.011600,17,81.062800,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
39,fall,0.011600,18,99.745800,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,19,91.325600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,20,73.855100,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,21,73.155600,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
39,fall,0.011600,22,65.702900,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
39,fall,0.011600,23,58.461600,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,0,67.374300,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,1,74.873400,0.000000,0.000000,0.500000,1,0,0.000000,0.000000,0.000000
40,fall,0.002100,2,94.149200,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,3,70.771100,0.000000,0.000000,0.500000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,4,63.880300,0.430108,0.000000,0.900000,1,0,-27.475398,11.971326,-39.446724
40,fall,0.002100,5,82.626400,0.000000,0.000000,0.900000,1,0,0.000000,0.000000,0.000000
40,fall,0.002100,6,147.518200,0.000000,0.000000,0.900000,1,0,0.000000,0.000000,0.000000
40,fall,0.002100,7,152.909400,0.000000,0.500000,0.362366,0,1,76.454700,13.916667,62.538033
40,fall,0.002100,8,152.909400,0.000000,0.244000,0.100000,0,1,37.309894,6.791333,30.518560
40,fall,0.002100,9,92.072000,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,10,68.432700,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
40,fall,0.002100,11,68.625300,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,12,61.508300,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,13,60.448500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,14,68.467000,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
40,fall,0.002100,15,56.712200,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,16,57.889400,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,17,85.391300,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,18,120.921100,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
40,fall,0.002100,19,109.392900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
40,fall,0.002100,20,82.931800,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,21,83.608500,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,22,69.216300,0.000000,0.000000,0.100000,0,1,0.000000,0.000000,0.000000
40,fall,0.002100,23,71.275900,0.000000,0.000000,0.100000,1,0,0.000000,0.000000,0.000000
